"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductionmode","fertilization","class","order","family","genus","species","maturityage","adultlifespan","generationtime"
"2005","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc593","0.00"," 24.0"," 2.000000","0.63000000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2006","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc601","0.00"," 23.0"," 2.000000","0.85800000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2007","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc550","0.00"," 24.0"," 2.000000","0.88600000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2008","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc551","0.00"," 24.0"," 2.000000","0.78900000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2009","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc552","0.00"," 24.0"," 2.000000","0.88500000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2010","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc553","0.00"," 24.0"," 2.000000","0.86400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2011","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc554","0.00"," 24.0"," 2.000000","0.95700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2012","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc555","0.00"," 24.0"," 2.000000","0.79300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2013","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc557","0.00"," 24.0"," 2.000000","0.39300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2014","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc558","0.00"," 24.0"," 2.000000","0.91300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2015","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc559","0.00"," 24.0"," 2.000000","0.96400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2016","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc560","0.00"," 24.0"," 2.000000","0.72900000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2017","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc595","0.00"," 24.0"," 2.000000","0.86700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2018","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc596","0.00"," 24.0"," 2.000000","0.85600000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2019","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc598","0.00"," 24.0"," 2.000000","0.96800000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2020","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc600","0.00"," 24.0"," 2.000000","0.83400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2021","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc604","0.00"," 24.0"," 2.000000","0.87600000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2022","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc577","0.00"," 24.0"," 2.000000","0.77700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2023","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc602","0.00"," 24.0"," 2.000000","0.70200000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2024","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc576","0.00"," 24.0"," 2.000000","0.85300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2025","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc562","0.00"," 24.0"," 2.000000","0.62100000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2026","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc609","0.00"," 24.0"," 2.000000","0.95800000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2027","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc575","0.00"," 24.0"," 2.000000","0.77800000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2028","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc629","0.00"," 24.0"," 2.000000","0.89200000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2029","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc563","0.00"," 24.0"," 2.000000","0.90100000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2030","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc564","0.00"," 24.0"," 2.000000","0.67700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2031","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc565","0.00"," 24.0"," 2.000000","0.70900000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2032","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc566","0.00"," 24.0"," 2.000000","0.85500000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2033","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc568","0.00"," 24.0"," 2.000000","0.88500000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2034","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc569","0.00"," 24.0"," 2.000000","0.68300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2035","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc574","0.00"," 24.0"," 2.000000","0.76000000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2036","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc624","0.00"," 24.0"," 2.000000","0.97700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2037","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc607","0.00"," 24.0"," 2.000000","0.94400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2038","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc627","0.00"," 24.0"," 2.000000","0.93500000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2039","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc572","0.00"," 24.0"," 2.000000","0.87200000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2040","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc612","0.00"," 24.0"," 2.000000","0.92400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2041","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc573","0.00"," 24.0"," 2.000000","0.97100000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2042","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc618","0.00"," 24.0"," 2.000000","0.79600000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2043","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc571","0.00"," 24.0"," 2.000000","0.95300000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2044","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc622","0.00"," 24.0"," 2.000000","0.86400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2045","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc621","0.00"," 24.0"," 2.000000","0.78400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2046","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc623","0.00"," 24.0"," 2.000000","0.82700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2047","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc613","0.00"," 24.0"," 2.000000","0.84800000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2048","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc615","0.00"," 24.0"," 2.000000","0.96500000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2049","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc616","0.00"," 24.0"," 2.000000","0.91700000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2050","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc617","0.00"," 24.0"," 2.000000","0.78200000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2051","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc619","0.00"," 24.0"," 2.000000","0.81900000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2052","Sciaenops ocellatus","Red drum","Karlsson et al. 2008 Mol Ecol Res","1","United States","Galveston Bay, TX","29.39653"," -94.64733",NA,""," 1","Soc620","0.00"," 24.0"," 2.000000","0.89400000",NA,"ppdat","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2053","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 008","0.00","  9.0"," 2.000000","0.76000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2054","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 011","0.00","  9.0"," 2.000000","0.46000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2055","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 019","0.00","  9.0"," 4.000000","0.93000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2056","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 034","0.00","  9.0"," 2.000000","0.90000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2057","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 035","0.00","  9.0"," 2.000000","0.80000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2058","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 038","0.00","  9.0"," 2.000000","0.87000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2059","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 044","0.00","  9.0"," 2.000000","0.94000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2060","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 049","0.00","  9.0"," 2.000000","0.93000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2061","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 050","0.00","  9.0"," 2.000000","0.13000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2062","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 060","0.00","  9.0"," 3.000000","0.50000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2063","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 077","0.00","  9.0"," 2.000000","0.67000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2064","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 083","0.00","  9.0"," 2.000000","0.91000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2065","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 085","0.00","  9.0"," 2.000000","0.92000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2066","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 099","0.00","  9.0"," 2.000000","0.94000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2067","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 125","0.00","  9.0"," 2.000000","0.70000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2068","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 129","0.00","  9.0"," 4.000000","0.95000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2069","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 133","0.00","  9.0"," 3.000000","0.85000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2070","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 140","0.00","  9.0"," 4.000000","0.67000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2071","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 243","0.00","  9.0"," 3.000000","0.80000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2072","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 156","0.00","  9.0"," 3.000000","0.60000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2073","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 177","0.00","  9.0"," 4.000000","0.89000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2074","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 201","0.00","  9.0"," 3.000000","0.70000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2075","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 204","0.00","  9.0"," 3.000000","0.84000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
