"","X","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"2320",19488,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","6OR01",43.9,-124.65,"CROCKPCOAST","2001",10,"",1,"22",NA,0.77,NA,"ppdat"
"2321",19489,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","6WA03",48.35,-125.25,"CROCKPCOAST","2003",10,"",1,"19",NA,0.74,NA,"ppdat"
"2322",19490,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","7CA03",39.1,-123.79,"CROCKPCOAST","2003",10,"",1,"37",NA,0.75,NA,"ppdat"
"2323",19491,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","8WA03",48.15,-125.34,"CROCKPCOAST","2003",10,"",1,"39",NA,0.75,NA,"ppdat"
"2324",19492,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","9OR01",43.27,-124.6,"CROCKPCOAST","2001",10,"",1,"23",NA,0.71,NA,"ppdat"
"2325",19493,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","9WA03",47.65,-125.6,"CROCKPCOAST","2003",10,"",1,"20",NA,0.71,NA,"ppdat"
"2326",19494,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","AS92",46.290258,-124.120778,"CROCKPCOAST","1992",2,"",1,"18",NA,0.76,NA,"ppdat"
"2327",19495,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","CB73",43.396826,-124.343241,"CROCKPCOAST","1973",2,"",1,"14",NA,0.75,NA,"ppdat"
"2328",19496,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","CB80",43.396826,-124.343241,"CROCKPCOAST","1980",2,"",1,"15",NA,0.66,NA,"ppdat"
"2329",19497,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","CB92",43.396826,-124.343241,"CROCKPCOAST","1992",2,"",1,"6",NA,0.41,NA,"ppdat"
"2330",19498,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","NP80",44.614439,-124.199215,"CROCKPCOAST","1980",2,"",1,"42",NA,0.66,NA,"ppdat"
"2331",19499,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","NP86",44.614439,-124.199215,"CROCKPCOAST","1986",2,"",1,"50",NA,0.75,NA,"ppdat"
"2332",19500,"Sebastes pinniger","Canary rockfish","Gomez-Uchida 2006 Dissertation",0,"USA","NP92",44.614439,-124.199215,"CROCKPCOAST","1992",2,"",1,"10",NA,0.56,NA,"ppdat"
"2333",19510,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Spi4",1,"133","4",0.82,NA,"ppdat"
"2334",19511,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra15-8",1,"133","4",0.84,NA,"ppdat"
"2335",19512,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Spi6",0,"133","4",0.96,NA,"ppdat"
"2336",19513,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra7-2",1,"133","2",0.99,NA,"ppdat"
"2337",19514,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra7-25",1,"133","2",0.78,NA,"ppdat"
"2338",19515,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra7-7",1,"133","2",0.83,NA,"ppdat"
"2339",19516,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Spi10",0,"133","4",0.84,NA,"ppdat"
"2340",19517,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra16-5",1,"133","4",0.89,NA,"ppdat"
"2341",19518,"Sebastes pinniger","Canary rockfish","Hyde et al. 2008 Mol Ecol",0,"USA","Fort Bragg-San Miguel Island",36.775,-122.1833333,"CROCKPCOAST","1994-2003",1,"Sra15-23",1,"133","4",0.07,NA,"ppdat"
"2342",19591,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Big Creek, CA",36.025,-121.599773,NA,"1996-2000",6,"",0,"56","2.666666667",0.693,NA,"ppdat"
"2343",19592,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Brookings, OR",42.355,-124.29883,NA,"2000",6,"",0,"78","2.666666667",0.734,NA,"ppdat"
"2344",19593,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Fort Bragg, CA",39.195,-123.825245,NA,"1997-2000",6,"",0,"46","2.666666667",0.729,NA,"ppdat"
"2345",19594,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Hardy Creek, CA",39.83,-123.819752,NA,"1996-2000",6,"",0,"58","2.666666667",0.73,NA,"ppdat"
"2346",19595,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Los Angeles, CA",33.94,-118.519363,NA,"1998-2000",6,"",0,"43","2.666666667",0.718,NA,"ppdat"
"2347",19596,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","San Diego, CA",32.81,-117.209816,NA,"1997-2001",6,"",0,"51","2.666666667",0.725,NA,"ppdat"
"2348",19597,"Sebastes rastrelliger","Grass rockfish","Buonaccorsi et al. 2004 Mar Bio",0,"USA","Vandenberg, CA",34.865,-120.685043,NA,"1996-1999",6,"",0,"49","2.666666667",0.706,NA,"ppdat"
"2349",19598,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra15-8",0,"46","4",0.89,NA,"ppdat"
"2350",19599,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra16-5",0,"46","4",0.95,NA,"ppdat"
"2351",19600,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra5-9",0,"46","2",0.37,NA,"ppdat"
"2352",19601,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra7-2",0,"46","2",0.49,NA,"ppdat"
"2353",19602,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra7-25",0,"46","2",0.84,NA,"ppdat"
"2354",19603,"Sebastes rastrelliger","Grass rockfish","Westerman et al. 2005 Mol Ecol Notes",1,"USA","Fort Bragg, CA",39.447263,-123.820739,NA,"",1,"Sra7-7",0,"46","2",0.84,NA,"ppdat"
"2355",19913,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"A4",0,"54","2",0.54,NA,"msats303"
"2356",19914,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"A7",0,"54","2",0.85,NA,"msats303"
"2357",19915,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"A109",0,"54","2",0.77,NA,"msats303"
"2358",19916,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"C7",0,"54","2",0.64,NA,"msats303"
"2359",19917,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D2",0,"54","4",0.41,NA,"msats303"
"2360",19918,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D101",0,"54","4",0.64,NA,"msats303"
"2361",19919,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D106",0,"54","4",0.72,NA,"msats303"
"2362",19920,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D113",0,"54","4",0.51,NA,"msats303"
"2363",19921,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D118",0,"54","4",0.69,NA,"msats303"
"2364",19922,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Palos Verdes",33.730776,-118.380716,NA,"",1,"D120",0,"54","4",0.91,NA,"msats303"
"2365",19923,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"A4",0,"50","2",0.6,NA,"msats303"
"2366",19924,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"A7",0,"50","2",0.86,NA,"msats303"
"2367",19925,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"A109",0,"50","2",0.77,NA,"msats303"
"2368",19926,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"C7",0,"50","2",0.67,NA,"msats303"
"2369",19927,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D2",0,"50","4",0.38,NA,"msats303"
"2370",19928,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D101",0,"50","4",0.55,NA,"msats303"
"2371",19929,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D106",0,"50","4",0.62,NA,"msats303"
"2372",19930,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D113",0,"50","4",0.5,NA,"msats303"
"2373",19931,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D118",0,"50","4",0.64,NA,"msats303"
"2374",19932,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Point Loma",32.688108,-117.254991,NA,"",1,"D120",0,"50","4",0.89,NA,"msats303"
"2375",19933,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"A4",0,"38","2",0.59,NA,"msats303"
"2376",19934,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"A7",0,"38","2",0.83,NA,"msats303"
"2377",19935,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"A109",0,"38","2",0.73,NA,"msats303"
"2378",19936,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"C7",0,"38","2",0.5,NA,"msats303"
"2379",19937,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D2",0,"38","4",0.53,NA,"msats303"
"2380",19938,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D101",0,"38","4",0.59,NA,"msats303"
"2381",19939,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D106",0,"38","4",0.72,NA,"msats303"
"2382",19940,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D113",0,"38","4",0.54,NA,"msats303"
"2383",19941,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D118",0,"38","4",0.67,NA,"msats303"
"2384",19942,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Clemente Island",32.924106,-118.455902,NA,"",1,"D120",0,"38","4",0.91,NA,"msats303"
"2385",19943,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"A4",0,"46","2",0.56,NA,"msats303"
"2386",19944,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"A7",0,"46","2",0.83,NA,"msats303"
"2387",19945,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"A109",0,"46","2",0.79,NA,"msats303"
"2388",19946,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"C7",0,"46","2",0.057,NA,"msats303"
"2389",19947,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D2",0,"46","4",0.43,NA,"msats303"
"2390",19948,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D101",0,"46","4",0.62,NA,"msats303"
"2391",19949,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D106",0,"46","4",0.61,NA,"msats303"
"2392",19950,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D113",0,"46","4",0.5,NA,"msats303"
"2393",19951,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D118",0,"46","4",0.72,NA,"msats303"
"2394",19952,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","San Nicolas Island",33.26876,-119.488572,NA,"",1,"D120",0,"38","4",0.89,NA,"msats303"
"2395",19953,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"A4",0,"40","2",0.58,NA,"msats303"
"2396",19954,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"A7",0,"40","2",0.84,NA,"msats303"
"2397",19955,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"A109",0,"40","2",0.79,NA,"msats303"
"2398",19956,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"C7",0,"40","2",0.62,NA,"msats303"
"2399",19957,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D2",0,"40","4",0.41,NA,"msats303"
"2400",19958,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D101",0,"40","4",0.64,NA,"msats303"
"2401",19959,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D106",0,"40","4",0.68,NA,"msats303"
"2402",19960,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D113",0,"40","4",0.52,NA,"msats303"
"2403",19961,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D118",0,"40","4",0.67,NA,"msats303"
"2404",19962,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Catalina Island",33.436537,-118.440526,NA,"",1,"D120",0,"40","4",0.89,NA,"msats303"
"2405",19963,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"A4",0,"43","2",0.6,NA,"msats303"
"2406",19964,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"A7",0,"43","2",0.84,NA,"msats303"
"2407",19965,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"A109",0,"43","2",0.83,NA,"msats303"
"2408",19966,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"C7",0,"43","2",0.6,NA,"msats303"
"2409",19967,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D2",0,"43","4",0.42,NA,"msats303"
"2410",19968,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D101",0,"43","4",0.55,NA,"msats303"
"2411",19969,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D106",0,"43","4",0.65,NA,"msats303"
"2412",19970,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D113",0,"43","4",0.5,NA,"msats303"
"2413",19971,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D118",0,"43","4",0.64,NA,"msats303"
"2414",19972,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Cruz Island",34.061938,-119.765563,NA,"",1,"D120",0,"43","4",0.9,NA,"msats303"
"2415",19973,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"A4",0,"33","2",0.53,NA,"msats303"
"2416",19974,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"A7",0,"33","2",0.84,NA,"msats303"
"2417",19975,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"A109",0,"33","2",0.82,NA,"msats303"
"2418",19976,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"C7",0,"33","2",0.6,NA,"msats303"
"2419",19977,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D2",0,"33","4",0.45,NA,"msats303"
"2420",19978,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D101",0,"33","4",0.62,NA,"msats303"
"2421",19979,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D106",0,"33","4",0.6,NA,"msats303"
"2422",19980,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D113",0,"33","4",0.52,NA,"msats303"
"2423",19981,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D118",0,"33","4",0.65,NA,"msats303"
"2424",19982,"Semicossyphus pulcher","California sheephead","Poortvliet et al. (2013) 3:4558-4571",0,"USA","Santa Rosa Island",33.988149,-120.017407,NA,"",1,"D120",0,"33","4",0.88,NA,"msats303"
"2425",19995,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 10",0,"56","3",0.902,NA,"msats000"
"2426",19996,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 3",0,"53","3",0.602,NA,"msats000"
"2427",19997,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 5",0,"56","3",0.56,NA,"msats000"
"2428",19998,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 22",0,"56","3",0.832,NA,"msats000"
"2429",19999,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 7",0,"56","3",0.361,NA,"msats000"
"2430",20000,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 6",0,"50","4",0.844,NA,"msats000"
"2431",20001,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 1",0,"53","4",0.751,NA,"msats000"
"2432",20002,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 2",0,"50","3",0.716,NA,"msats000"
"2433",20003,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 16",0,"50","3",0.492,NA,"msats000"
"2434",20004,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 19",0,"56","4",0.823,NA,"msats000"
"2435",20005,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 4",0,"60","4",0.808,NA,"msats000"
"2436",20006,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 12",0,"60","4",0.776,NA,"msats000"
"2437",20007,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 9",0,"53","3",0.131,NA,"msats000"
"2438",20008,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 11",0,"56","3",0.16,NA,"msats000"
"2439",20009,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 23",0,"50","4",0.87,NA,"msats000"
"2440",20010,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 21",0,"56","4",0.95,NA,"msats000"
"2441",20011,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 8",0,"56","3",0.068,NA,"msats000"
"2442",20012,"Seriola dumerili","Greater amberjack","Renshaw et al. 2006 Mol Ecol Notes 6:1162-1164",1,"USA","John's Island, SC",32.649782,-79.82881,"GRAMBERSATLC","",1,"Sdu 27",0,"56","4",0.783,NA,"msats000"
"2443",21234,"Squalus acanthias","Picked dogfish","McCauley et al. 2004. Mol. Ecol. Notes 4:494-496.",1,"United States","Chatham, MA",41.665,-69.905105,"SDOGATLC","2003",1,"DF H429",0,"20","2",0.68,NA,"msats101"
"2444",21235,"Squalus acanthias","Picked dogfish","McCauley et al. 2004. Mol. Ecol. Notes 4:494-496.",1,"United States","Chatham, MA",41.665,-69.905105,"SDOGATLC","2003",1,"DF J451",0,"20","2",0.58,NA,"msats101"
"2445",21236,"Squalus acanthias","Picked dogfish","McCauley et al. 2004. Mol. Ecol. Notes 4:494-496.",1,"United States","Chatham, MA",41.665,-69.905105,"SDOGATLC","2003",1,"DF U273",0,"20","2",0.81,NA,"msats101"
