"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductiveseasonlength","fertilization","reproductionmode"
"786","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAC37","0","140","2","0.81","NA","msats000","30","NA","NaN","NA","external","dioecism"
"787","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAC3","0","143","3","0.39","NA","msats000","30","NA","NaN","NA","external","dioecism"
"788","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAC41","0","142","2","0.76","NA","msats000","30","NA","NaN","NA","external","dioecism"
"789","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAC46","0","137","2","0.93","NA","msats000","30","NA","NaN","NA","external","dioecism"
"790","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAC54","0","142","2","0.9","NA","msats000","30","NA","NaN","NA","external","dioecism"
"791","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Lower Keys, FL","24.25","-81.719725",NA,"","1","AAT3","0","143","3","0.6","NA","msats000","30","NA","NaN","NA","external","dioecism"
"792","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Upper Keys, FL","24.95","-80.493588",NA,"","1","AAC10","0","88","2","0.89","NA","msats000","30","NA","NaN","NA","external","dioecism"
"793","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Upper Keys, FL","24.95","-80.493588",NA,"","1","AAC37","0","116","2","0.79","NA","msats000","30","NA","NaN","NA","external","dioecism"
"794","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Upper Keys, FL","24.95","-80.493588",NA,"","1","AAC3","0","137","3","0.31","NA","msats000","30","NA","NaN","NA","external","dioecism"
"795","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Upper Keys, FL","24.95","-80.493588",NA,"","1","AAC43","0","114","2","0.9","NA","msats000","30","NA","NaN","NA","external","dioecism"
"796","Haemulon flavolineatum","French grunt","Purcell et al. 2006 Proc R Soc B 273:1483-90","0","USA","Upper Keys, FL","24.95","-80.493588",NA,"","1","AAC54","0","117","2","0.9","NA","msats000","30","NA","NaN","NA","external","dioecism"
"797","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","Hpl006","0","179","2","0.917","NA","msats303","53","64000","64000","NA","external","dioecism"
"798","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","Hpl034","0","181","2","0.925","NA","msats303","53","64000","64000","NA","external","dioecism"
"799","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","Hpl044","0","181","2","0.95","NA","msats303","53","64000","64000","NA","external","dioecism"
"800","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC31","1","181","2","0.891","NA","msats303","53","64000","64000","NA","external","dioecism"
"801","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC51","1","180","2","0.918","NA","msats303","53","64000","64000","NA","external","dioecism"
"802","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC37","1","178","2","0.823","NA","msats303","53","64000","64000","NA","external","dioecism"
"803","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC41","1","177","2","0.852","NA","msats303","53","64000","64000","NA","external","dioecism"
"804","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC3","1","179","2","0.824","NA","msats303","53","64000","64000","NA","external","dioecism"
"805","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC10","1","173","2","0.768","NA","msats303","53","64000","64000","NA","external","dioecism"
"806","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Eastern Gulf of Mexico","27.57118","-82.6248",NA,"2016","1","HfAAC43","1","180","2","0.945","NA","msats303","53","64000","64000","NA","external","dioecism"
"807","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","Hpl006","0","97","2","0.934","NA","msats303","53","64000","64000","NA","external","dioecism"
"808","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","Hpl034","0","98","2","0.94","NA","msats303","53","64000","64000","NA","external","dioecism"
"809","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","Hpl044","0","97","2","0.957","NA","msats303","53","64000","64000","NA","external","dioecism"
"810","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC31","1","98","2","0.864","NA","msats303","53","64000","64000","NA","external","dioecism"
"811","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC51","1","97","2","0.937","NA","msats303","53","64000","64000","NA","external","dioecism"
"812","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC37","1","98","2","0.877","NA","msats303","53","64000","64000","NA","external","dioecism"
"813","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC41","1","72","2","0.806","NA","msats303","53","64000","64000","NA","external","dioecism"
"814","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC3","1","98","2","0.824","NA","msats303","53","64000","64000","NA","external","dioecism"
"815","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC10","1","97","2","0.893","NA","msats303","53","64000","64000","NA","external","dioecism"
"816","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Florida Keys","24.771951","-80.917574",NA,"2016","1","HfAAC43","1","97","2","0.933","NA","msats303","53","64000","64000","NA","external","dioecism"
"817","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","Hpl006","0","93","2","0.922","NA","msats303","53","64000","64000","NA","external","dioecism"
"818","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","Hpl034","0","93","2","0.925","NA","msats303","53","64000","64000","NA","external","dioecism"
"819","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","Hpl044","0","93","2","0.957","NA","msats303","53","64000","64000","NA","external","dioecism"
"820","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC31","1","93","2","0.872","NA","msats303","53","64000","64000","NA","external","dioecism"
"821","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC51","1","93","2","0.945","NA","msats303","53","64000","64000","NA","external","dioecism"
"822","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC37","1","93","2","0.879","NA","msats303","53","64000","64000","NA","external","dioecism"
"823","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC41","1","88","2","0.831","NA","msats303","53","64000","64000","NA","external","dioecism"
"824","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC3","1","93","2","0.836","NA","msats303","53","64000","64000","NA","external","dioecism"
"825","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC10","1","93","2","0.898","NA","msats303","53","64000","64000","NA","external","dioecism"
"826","Haemulon plumierii","White grunt","O'Donnell, Reichert & Darden (2019) North American Journal of Fisheries Management 39:725-737","0","USA","Southeast Florida","26.7382","-80.1238",NA,"2016-2017","1","HfAAC43","1","92","2","0.932","NA","msats303","53","64000","64000","NA","external","dioecism"
"827","Hexanchus griseus","Bluntnose sixgill shark","Larson et al. 2011 Cons Gen 12:679-690","0","USA","Puget Sound, WA","47.58333333","-122.36667",NA,"2003-2007","1","sg05","0","324","3","0.08","NA","msats001","482","22","22","NA","internal (oviduct)","dioecism"
"828","Hexanchus griseus","Bluntnose sixgill shark","Larson et al. 2011 Cons Gen 12:679-690","0","USA","Puget Sound, WA","47.58333333","-122.36667",NA,"2003-2007","1","sg10","0","324","2","0.84","NA","msats001","482","22","22","NA","internal (oviduct)","dioecism"
"829","Hexanchus griseus","Bluntnose sixgill shark","Larson et al. 2011 Cons Gen 12:679-690","0","USA","Puget Sound, WA","47.58333333","-122.36667",NA,"2003-2007","1","sg24","0","324","3","0.52","NA","msats001","482","22","22","NA","internal (oviduct)","dioecism"
"830","Hexanchus griseus","Bluntnose sixgill shark","Larson et al. 2011 Cons Gen 12:679-690","0","USA","Puget Sound, WA","47.58333333","-122.36667",NA,"2003-2007","1","sg25","0","324","2","0.52","NA","msats001","482","22","22","NA","internal (oviduct)","dioecism"
"831","Hexanchus griseus","Bluntnose sixgill shark","Larson et al. 2011 Cons Gen 12:679-690","0","USA","Puget Sound, WA","47.58333333","-122.36667",NA,"2003-2007","1","sg27","0","324","2","0.66","NA","msats001","482","22","22","NA","internal (oviduct)","dioecism"
"832","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","Hhi52","1","42","14","0.6774","NA","msats304","258","2250000","2250000","NA","external","dioecism"
"833","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","Hhi3","1","43","2","0.9511","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"834","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","Hhi53","1","44","2","0.9628","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"835","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","HhiC17","1","43","2","0.9608","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"836","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","HhiA44","1","44","2","0.9403","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"837","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","Hhi57","1","44","2","0.9233","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"838","Hippoglossus stenolepis","Pacific halibut","Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28","0","USA","Newport, Oregon","44.618822","-124.087515","PHALNPAC","2002","1","Hhi63","1","44","2","0.9535","NA","msats000","258","2250000","2250000","NA","external","dioecism"
"839","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","Mn08","1","263","4","0.942","NA","msats302","300","NA","NaN","NA","external","dioecism"
"840","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","Mn90","1","263","4","0.888","NA","msats302","300","NA","NaN","NA","external","dioecism"
"841","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnE","1","263","4","0.862","NA","msats302","300","NA","NaN","NA","external","dioecism"
"842","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnI","1","263","4","0.834","NA","msats302","300","NA","NaN","NA","external","dioecism"
"843","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnAA","1","263","4","0.864","NA","msats302","300","NA","NaN","NA","external","dioecism"
"844","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnKK","1","263","4","0.877","NA","msats302","300","NA","NaN","NA","external","dioecism"
"845","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnK","1","263","4","0.5","NA","msats302","300","NA","NaN","NA","external","dioecism"
"846","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","MnY","1","263","4","0.939","NA","msats302","300","NA","NaN","NA","external","dioecism"
"847","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","Ta149","1","263","2","0.045","NA","msats302","300","NA","NaN","NA","external","dioecism"
"848","Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902","0","USA","Mid-Atlantic Coast","38.62602","-74.9619",NA,"1992-2014","1","Ta105","1","263","4","0.913","NA","msats302","300","NA","NaN","NA","external","dioecism"
